exact_date,next_sdi_predicted,actual_ferric,actual_sdi,actual_turbidity,last_ferric,ph_actual,last_turbidity,last_ph
3/1/2021 0:22,3.0141232222867824,0,2.78,14,6,6.51,0.13,6.51
3/1/2021 0:22,3.0141232222867824,0,2.78,14,6,6.51,0.13,6.51
3/1/2021 0:22,3.0141232222867824,0,2.78,14,6,6.510000000000001,0.13,6.510000000000001
3/1/2021 0:22,2.7916897222867822,6,2.78,14,6,6.51,0.13,6.51
3/1/2021 0:22,2.7916897222867822,6,2.78,14,6,6.51,0.13,6.51
3/1/2021 0:24,2.802376891086782,6,2.78,0.14,6,6.51,0.13,6.51
3/1/2021 0:26,2.883999549786782,6,2.87,0.14,6,6.49,0.13,6.49
3/1/2021 4:08,2.555104099886782,6,2.5,3.29,6,8.21,2.86,8.05
3/1/2021 8:06,2.674366747086782,5.5,2.61,3.51,6,8.12,3.2,8.21
3/1/2021 12:42,2.6935663224867814,5,2.63,3.53,5.5,8.1,3.51,8.12
3/1/2021 16:52,2.820878669286782,4.5,2.77,3.17,5,8.12,3.53,8.1
3/1/2021 16:52,2.820878669286782,4.5,2.77,3.17,5,8.12,3.53,8.1
3/1/2021 16:53,2.802342544286782,5,2.77,3.17,5,8.12,3.53,8.1
3/1/2021 16:55,2.802342544286782,5,2.77,3.17,5,8.12,3.53,8.1
3/1/2021 20:40,2.7190778017867823,4.5,2.68,3.7,4.5,8.12,3.17,8.12
3/1/2021 20:47,2.737613926786782,4,2.68,3.7,4.5,8.12,3.17,8.12
3/1/2021 20:47,2.737613926786782,4,2.68,3.7,4.5,8.12,3.17,8.12
3/2/2021 0:31,3.0107405412867823,4.5,3,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:32,2.901915021686782,4.5,2.88,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:42,2.7686976207628673,5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:43,3.037548382786782,5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:43,3.0560845077867818,4.5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:43,3.0560845077867818,4.5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:43,3.0560845077867818,4.5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:44,3.0190122577867817,5.5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:44,3.0560845077867818,4.5,3.05,4.16,4.5,8.13,3.7,8.12
3/2/2021 0:45,3.056284988586782,4.5,3.05,3.9,4.5,8.13,3.7,8.12
3/2/2021 0:45,3.056284988586782,4.5,3.05,3.9,4.5,8.13,3.7,8.12
3/2/2021 5:52,2.904430462386782,4.5,2.88,2.94,4.5,8.12,4.16,8.13
3/2/2021 6:17,2.904430462386782,4.5,2.88,2.94,4.5,8.12,4.16,8.13
3/2/2021 8:33,3.0363984069867818,4.5,3.03,2.79,4.5,8.19,2.94,8.12
3/2/2021 8:33,3.0363984069867818,4.5,3.03,2.79,4.5,8.19,2.94,8.12
3/2/2021 8:35,3.0363984069867818,4.5,3.03,2.79,4.5,8.19,2.94,8.12
3/2/2021 8:39,3.035289756886782,4.5,3.03,4.23,4.5,8.02,2.94,8.12
3/2/2021 8:40,3.0363984069867818,4.5,3.03,2.79,4.5,8.19,2.94,8.12
3/2/2021 12:20,2.9463423583867825,4.5,2.93,1.97,4.5,8.23,2.94,8.12
3/2/2021 12:21,2.9463423583867825,4.5,2.93,1.97,4.5,8.23,2.94,8.12
3/2/2021 16:14,2.9696501908867816,4,2.94,3.21,4.5,8.11,1.97,8.23
3/2/2021 20:11,2.746914378086782,3.5,2.69,3.58,4,8.08,3.21,8.11
3/3/2021 0:05,2.821006957586782,3,2.77,3.23,3.5,8.13,3.58,8.08
3/3/2021 5:06,3.174131884186782,3,3.18,1.87,3,8.18,3.23,8.13
3/3/2021 5:06,3.174131884186782,3,3.18,1.87,3,8.18,3.23,8.13
3/3/2021 8:36,3.0516232397867817,3,3.05,1.8,3,8.15,1.87,8.18
3/3/2021 12:53,3.096763860186782,3,3.1,1.76,3,8.08,1.8,8.15
3/3/2021 16:02,2.968397514186782,3,2.96,3.42,3,7.86,1.76,8.08
3/3/2021 19:59,3.110223534986782,3,3.11,3.33,3,7.87,3.42,7.86
3/4/2021 0:22,3.200538515786782,3,3.21,3.41,3,7.99,3.33,7.87
3/4/2021 5:42,3.6090541097867823,4,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5905179847867825,4.5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5905179847867825,4.5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.575689084786782,4.9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5719818597867823,5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5719818597867823,5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:43,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.5163734847867825,6.5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.4978373597867822,7,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.423692859786782,9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.423692859786782,9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.423692859786782,9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.6090541097867823,4,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:45,3.423692859786782,9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:46,3.3310122347867823,11.5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:46,3.3310122347867823,11.5,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:46,3.386620609786782,10,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 5:46,3.423692859786782,9,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:14,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:14,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:14,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:20,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:20,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 6:22,3.5349096097867823,6,3.7,2.16,3,8.1,3.41,7.99
3/4/2021 9:48,3.3685142924867817,6,3.4,3.78,6,7.85,2.16,8.1
3/4/2021 12:39,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:39,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:39,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:40,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:40,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:40,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 12:41,3.1925295763867823,6,3.2,4.04,6,7.96,3.78,7.85
3/4/2021 15:50,3.5292886353867825,9,3.7,1.4,6,8.4,1.6,8
3/4/2021 15:52,3.619976568386782,9,3.8,1.4,6,8.4,1.6,8
3/4/2021 16:41,3.340089278486782,6,3.36,1.98,6,8.17,4.04,7.96
3/4/2021 20:06,2.870079004686782,6,2.85,2.51,6,8.1,1.98,8.17
3/5/2021 1:54,2.754328299086782,6,2.72,2.1,6,8.13,2.51,8.1
3/5/2021 7:31,2.697733832586782,6,2.66,3.1,6,8.2,2.1,8.13
3/5/2021 7:32,2.714416345086782,5.55,2.66,3.1,6,8.2,2.1,8.13
3/5/2021 7:32,2.697733832586782,6,2.66,3.1,6,8.2,2.1,8.13
3/5/2021 13:14,2.8095654484867816,5.5,2.76,4.15,6,7.99,3.1,8.2
3/5/2021 13:23,2.867250399986782,5.5,2.84,4.1,5.5,8.06,4.15,7.99
3/5/2021 13:24,2.867250399986782,5.5,2.84,4.1,5.5,8.06,4.15,7.99
3/5/2021 16:58,2.713906173586782,5.5,2.67,2.79,5.5,8.25,4.1,8.06
3/6/2021 2:06,2.763945337986782,5.5,2.73,2.6,5.5,8.21,2.79,8.25
3/6/2021 2:09,2.835873979386782,5.5,2.81,2.57,5.5,8.25,2.6,8.21
3/6/2021 5:07,2.9610401861867826,5.5,2.95,4.76,5.5,8.13,2.57,8.25
3/6/2021 5:07,2.9610401861867826,5.5,2.95,4.76,5.5,8.13,2.57,8.25
3/6/2021 5:08,2.9795763111867823,5,2.95,4.76,5.5,8.13,2.57,8.25
3/6/2021 10:46,2.9073912402867825,5.5,2.89,4.64,5.5,8.1,2.76,8.13
3/6/2021 12:51,2.906992624386782,5.5,2.89,4.63,5.5,8.11,2.64,8.1
3/6/2021 12:52,2.6077224454867824,5.5,2.56,4.63,5.5,8.11,2.64,8.1
3/6/2021 13:16,2.633107093186782,5,2.56,4.63,5.5,8.1,4.64,8.13
3/6/2021 17:28,2.9769984402867817,5.5,2.96,5.01,5.5,8.13,4.63,8.11
3/7/2021 2:07,2.860487673486782,5.5,2.83,4.9,5.5,8.14,5.01,8.13
3/7/2021 2:09,2.941789903386782,5.5,2.92,4.82,5.5,8.14,4.9,8.14
3/7/2021 2:13,2.9769984402867817,5,2.96,5.01,5,8.13,4.63,8.11
3/7/2021 2:13,2.9769984402867817,5,2.96,5.01,5,8.13,4.63,8.11
3/7/2021 2:13,2.9769984402867817,5,2.96,5.01,5,8.13,4.63,8.11
3/7/2021 2:14,2.860487673486782,5,2.83,4.9,5,8.14,5.01,8.13
3/7/2021 2:16,2.941789903386782,5,2.92,4.82,5,8.14,4.9,8.14
3/7/2021 2:16,2.941789903386782,5,2.92,4.82,5,8.14,4.9,8.14
3/7/2021 4:28,3.033205139486782,5,3.03,4.8,5,8.14,4.82,8.14
3/7/2021 4:28,3.014669014486782,5.5,3.03,4.8,5,8.14,4.82,8.14
3/7/2021 4:30,2.996132889486782,6,3.03,4.8,5,8.14,4.82,8.14
3/7/2021 10:06,2.9326250853867823,5,2.91,4.5,5,8.15,4.8,8.14
3/7/2021 12:21,2.9338319493867826,5,2.91,1.6,5,8.11,4.5,8.15
3/7/2021 12:21,2.9338319493867826,5,2.91,1.6,5,8.11,4.5,8.15
3/7/2021 12:21,3.1152078153867824,5,3.11,1.6,5,8.11,4.5,8.15
3/7/2021 16:17,3.3476462043867823,9,3.5,1.3,6,8.5,1.5,8
3/7/2021 16:41,3.801202230386782,9,4,1.6,6,8,1.6,8
3/7/2021 16:52,3.801202230386782,9,4,1.6,6,8,1.6,8
3/7/2021 16:55,3.801202230386782,9,4,1.6,6,8,1.6,8
3/7/2021 16:57,3.800516890386782,9,4,1.6,6,8,1.4,8
3/7/2021 17:01,3.7996088583867818,9,4,1,6,8,1,8
3/7/2021 18:27,3.196064994986782,5,3.21,1.47,5,8.13,1.6,8.11
3/7/2021 20:05,3.801202230386782,9,4,1.6,6,8,1.6,8
3/7/2021 20:05,3.652913230386782,13,4,1.6,6,8,1.6,8
3/7/2021 23:33,2.896600783986782,5,2.88,1.14,5,8.1,1.47,8.13
3/8/2021 1:32,2.5958836261867817,5,2.55,1.56,5,7.83,1.14,8.1
3/8/2021 4:01,2.742513994386782,5,2.71,1.5,5,7.89,1.56,7.83
3/8/2021 8:40,2.7152460726867824,5,2.68,1.3,5,7.91,1.5,7.89
3/8/2021 11:59,2.8504364016867823,5,2.83,1.5,5,7.78,1.3,7.91
3/8/2021 17:23,2.887761342186782,4.5,2.85,1.57,5,7.95,1.5,7.78
3/8/2021 20:53,2.887766734886782,4.5,2.87,1.32,4.5,8,1.57,7.95
3/8/2021 20:55,2.887766734886782,4.5,2.87,1.32,4.5,8,1.57,7.95
3/8/2021 20:55,2.887758438886782,4.5,2.87,1.32,4.5,8,1.57,8
3/8/2021 20:55,2.8869017638867818,4.5,2.87,1.32,4.5,8,1.32,8
3/8/2021 20:56,2.9054378888867816,4,2.87,1.32,4.5,8,1.32,8
3/9/2021 1:34,2.886457947686782,4.5,2.87,1.9,4.5,7.66,1.32,8
3/9/2021 1:34,2.723219668286782,4.5,2.69,1.9,4.5,7.66,1.32,8
3/9/2021 1:35,2.741755793286782,4,2.69,1.9,4.5,7.66,1.32,8
3/9/2021 8:16,2.834149757386782,4.5,2.81,1.8,4.5,7.81,1.9,7.75
3/9/2021 12:58,2.978899931286782,4.5,2.97,1.8,4.5,7.6,1.8,7.81
3/9/2021 16:45,2.833631594886782,4.5,2.81,2.06,4.5,7.8,1.8,7.6
3/9/2021 21:18,2.898323697086782,4.5,2.88,1.6,4.5,7.99,2.06,7.8
3/10/2021 1:16,2.733324598486782,4.5,2.7,1.8,4.5,7.87,1.6,7.99
3/10/2021 4:26,2.933613801986782,4.5,2.92,1.71,4.5,7.76,1.8,7.87
3/10/2021 8:03,2.824742970486782,4.5,2.8,1.39,4.5,7.95,1.71,7.76
3/10/2021 12:45,2.723811208486782,4.5,2.69,1.45,4.5,8.02,1.39,7.95
3/10/2021 16:15,2.795902130486782,4,2.77,2.3,4,7.82,1.45,8.02
3/11/2021 0:16,2.753889482686782,4,2.72,1.8,4,7.83,2.3,7.82
3/11/2021 0:17,2.6795482226867824,4,2.64,1.9,4,7.71,1.8,7.83
3/11/2021 4:28,2.8338103108867823,4,2.81,2.25,4,7.72,1.9,7.71
3/11/2021 8:36,2.9260346030867823,4,2.91,1.81,4,7.78,2.25,7.72
3/11/2021 13:05,2.7884980147867817,4,2.76,1.79,4,8.02,1.81,7.78
3/11/2021 20:39,2.915037425786782,4,2.9,2.2,4,7.94,1.79,8.02
3/11/2021 20:42,2.6900435437867816,4,2.65,1.8,4,8.01,2.2,7.94
3/11/2021 20:43,2.6900435437867816,4,2.65,1.8,4,8.01,2.2,7.94
3/11/2021 20:44,2.915037425786782,4,2.9,2.2,4,7.94,1.79,8.02
3/11/2021 20:45,2.915037425786782,4,2.9,2.2,4,7.94,1.79,8.02
3/11/2021 20:46,2.6900435437867816,4,2.65,1.8,4,8.01,2.2,7.94
3/12/2021 0:09,2.6524632844867817,4,2.61,1.7,4,8,1.8,8.01
3/12/2021 13:46,2.814745394186782,4,2.79,2.5,4,7.83,1.7,8
3/12/2021 13:47,2.863121194586782,4,2.84,2.16,4,7.82,2.5,7.83
3/12/2021 13:50,2.7169938713867823,4,2.68,1.98,4,8.02,2.16,7.82
3/12/2021 15:59,2.697928906586782,4,2.66,2.34,4,8,1.98,8.02
3/12/2021 19:59,2.6903199547867818,4,2.65,2.05,4,8.07,2.34,8
3/13/2021 0:05,2.761980505486782,4,2.73,1.9,4,8.08,2.05,8.07
3/13/2021 5:23,3.5314994564867823,4.5,3.6,2.44,4,7.87,1.9,8.08
3/13/2021 5:31,3.512963331486782,5,3.6,2.44,4,7.87,1.9,8.08
3/13/2021 5:31,3.5314994564867823,4.5,3.6,2.44,4,7.87,1.9,8.08
3/13/2021 8:58,3.271003550986782,4.5,3.29,2.16,4.5,7.93,2.44,7.87
3/13/2021 14:39,3.0524899284867817,4.5,3.05,2.02,4.5,8.04,2.16,7.93
3/13/2021 16:14,3.105934239986782,4.5,3.11,2.63,4.5,8.05,2.02,8.04
3/13/2021 20:22,3.207956741886782,4.5,3.22,2.4,4.5,8.07,2.63,8.05
3/13/2021 23:58,2.9806304088867823,4.5,2.97,2.16,4.5,8.08,2.4,8.07
3/14/2021 4:40,3.0065979975867823,4.5,3,2.7,4.5,8.08,2.16,8.07
3/14/2021 12:54,3.072379054886782,4.5,3.07,2.12,4.5,8.06,2.7,8.06
3/14/2021 13:07,2.925283265586782,4.5,2.91,2.13,4.5,8.05,2.12,8.06
3/14/2021 18:02,2.9709705872867818,4.5,2.96,1.73,4.5,8.15,2.13,8.05
3/14/2021 23:46,2.897079033086782,4.5,2.88,1.67,4.5,8.17,1.73,8.15
3/15/2021 0:06,3.0238714719867823,4.5,3.02,1.62,4.5,8.2,1.67,8.17
3/15/2021 6:53,2.9734948580867826,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:53,2.9235335720867823,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:53,2.9235335720867823,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9239576660867823,4.5,2.91,1.6,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9239576660867823,4.5,2.91,1.6,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9244203140867824,4.5,2.91,1,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9244203140867824,4.5,2.91,1,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9235335720867823,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:54,2.9235335720867823,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:55,2.942069697086782,4,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 6:55,2.9235335720867823,4.5,2.91,2.15,4.5,7.82,1.62,8.2
3/15/2021 8:42,2.716746911586782,4.5,2.68,2.26,4.5,7.7,2.15,7.82
3/15/2021 12:09,2.6536687130867818,4.5,2.61,2.25,4.5,7.82,2.26,7.7
3/15/2021 12:11,2.6536687130867818,4.5,2.61,2.25,4.5,7.82,2.26,7.7
3/15/2021 12:15,2.653559758886782,4.5,2.61,2.39,4.5,7.92,2.26,7.7
3/15/2021 17:35,2.6061927965867824,4.5,2.56,2.06,4.5,8.06,1.62,8.2
3/15/2021 21:15,2.789192168986782,4.5,2.76,1.94,4.5,8.06,2.06,8.06
3/16/2021 2:13,2.897636926586782,4.5,2.88,1.9,4.5,8.1,1.94,8.06
3/16/2021 5:55,2.987607257986782,4.5,2.98,2.65,4.5,7.66,1.9,8.1
3/16/2021 8:13,2.718346409586782,4.5,2.68,2.44,4.5,7.86,2.65,7.66
3/16/2021 12:29,2.7810351131867823,4.5,2.75,2.49,4.5,8.01,2.44,7.86
3/16/2021 22:13,2.617682317186782,4.5,2.57,2.83,4.5,7.89,2.49,8.01
3/17/2021 1:32,2.727826215686782,4.5,2.69,2.66,4.5,7.66,2.83,7.89
3/17/2021 1:33,2.800145218186782,4.5,2.77,2.25,4.5,7.97,2.66,7.66
3/17/2021 1:33,2.800145218186782,4.5,2.77,2.25,4.5,7.97,2.66,7.66
3/17/2021 4:06,2.7530752923867823,4.5,2.72,2.6,4.5,7.94,2.25,7.97
3/17/2021 8:15,2.826815141586782,4.5,2.8,2.62,4.5,7.88,2.6,7.94
3/17/2021 12:31,2.718236143986782,4.5,2.68,2.4,4.5,8.04,2.62,7.88
3/17/2021 19:30,2.406100650016868,4.5,2.65,2.37,4.5,8.01,2.4,8.04
3/17/2021 19:30,2.6902727761867817,4.5,2.65,2.37,4.5,8.01,2.4,8.04
3/17/2021 19:30,2.6902727761867817,4.5,2.65,2.37,4.5,8.01,2.4,8.04
3/17/2021 23:57,2.835184319586782,4.5,2.81,2.49,4.5,7.89,2.37,8.01
3/17/2021 23:58,2.9168034592867818,4.5,2.9,2.49,4.5,7.89,2.37,8.01
3/17/2021 23:58,3.007491392286782,4.5,3,2.49,4.5,7.89,2.37,8.01
3/18/2021 1:28,2.7904643377867817,4.5,2.76,2.24,4.5,7.88,2.49,7.89
3/18/2021 12:10,2.735628066086782,4.5,2.7,1.68,4.5,7.91,2.24,7.88
3/18/2021 12:14,2.805760490186782,4.5,2.78,2.32,4.5,7.96,1.68,7.91
3/18/2021 12:20,2.717404656786782,4.5,2.68,2.13,4.5,7.88,2.32,7.96
3/18/2021 18:23,2.507882686686782,4.5,2.45,2.52,4.5,8,2.13,7.88
3/18/2021 20:55,2.572695863086782,4.5,2.52,2.5,4.5,8.03,2.52,8
3/19/2021 0:23,2.654457192986782,4.5,2.61,2.22,4.5,8.05,2.5,8.03
3/19/2021 5:26,2.699099328686782,4.5,2.66,1.88,4.5,8.17,2.22,8.05
3/19/2021 13:17,2.6255968223867825,4.5,2.58,1.58,4.5,8.02,1.88,8.17
3/19/2021 13:18,2.6788513414867823,4.5,2.64,1.78,4.5,8.11,1.58,8.02
3/19/2021 16:31,2.5435588451867823,4.5,2.49,1.69,4.5,8.15,1.78,8.11
3/19/2021 21:55,2.6240467035867825,4.5,2.58,2.75,4.5,8.04,1.69,8.15
3/20/2021 0:25,2.673333932786782,4.5,2.63,2.37,4.5,8.07,2.75,8.04
3/20/2021 4:28,2.744476915186782,4.5,2.71,2.5,4.5,8.07,2.37,8.07
3/20/2021 11:04,2.835542727386782,4.5,2.81,2.59,4.5,7.89,2.5,8.07
3/20/2021 12:34,2.781437392986782,4.5,2.75,2.63,4.5,7.89,2.59,7.89
3/20/2021 12:37,2.7813816119867822,4.5,2.75,2.7,4.5,8.07,2.59,7.89
3/20/2021 20:04,2.601168356786782,4.5,2.55,1.64,4.5,8.25,2.7,8.07
3/20/2021 21:41,2.760775913586782,4.5,2.73,1.6,4.5,8.19,1.64,8.25
3/21/2021 1:43,2.860420848386782,4.5,2.84,1.58,4.5,8.2,1.6,8.19
3/21/2021 11:41,2.777483168286782,4.5,2.75,3.2,4.5,8.12,1.58,8.2
3/21/2021 11:42,2.819640315786782,4.5,2.79,2.79,4.5,7.99,3.2,8.12
3/21/2021 12:51,2.7104250086867823,4.5,2.67,1.5,4.5,8.1,2.79,7.99
3/21/2021 17:36,2.805664227686782,4.5,2.78,1.6,4.5,8.27,1.5,8.1
3/21/2021 17:36,2.805432903686782,4.5,2.78,1.9,4.5,8.27,1.5,8.1
3/21/2021 23:51,3.0879235917867818,4.5,3.09,1.88,4.5,8.25,1.9,8.27
3/22/2021 0:30,3.0062623688867824,4.5,3,1.85,4.5,8.25,1.88,8.25
3/22/2021 11:13,2.9248419517867825,4.5,2.91,1.46,4.5,8.17,1.85,8.25
3/22/2021 11:14,2.923605336286782,4.5,2.91,1.35,4.5,8,1.46,8.17
3/22/2021 11:15,2.923605336286782,4.5,2.91,1.35,4.5,8,1.46,8.17
3/22/2021 11:15,2.9236043332867823,4.5,2.91,1.35,4.5,8.1,1.46,8.17
3/22/2021 12:18,2.923164410186782,4.5,2.91,1.45,4.5,7.85,1.35,8.1
3/22/2021 16:54,2.932785887786782,4.5,2.92,1.23,4.5,7.96,1.45,7.85
3/22/2021 22:42,3.0317312327867816,4.5,3.03,1.28,4.5,8.03,1.23,7.96
3/23/2021 0:07,2.877645161686782,4.5,2.86,1.38,4.5,7.95,1.28,8.03
3/23/2021 9:13,2.968750925286782,4.5,2.96,1.3,4.5,7.93,1.38,7.95
3/23/2021 9:14,2.968526573086782,4.5,2.96,1.24,4.5,7.91,1.3,7.93
3/23/2021 9:16,2.832494673586782,4.5,2.81,1.24,4.5,7.91,1.3,7.93
3/23/2021 12:26,2.986163963286782,4.5,2.98,1.63,4.5,7.63,1.24,7.91
3/23/2021 22:22,2.7416270732758674,4.5,3.02,1.49,4.5,8.1,1.63,7.63
3/23/2021 22:22,3.023925244186782,4.5,3.02,1.49,4.5,8.1,1.63,7.63
3/23/2021 22:24,3.114032023486782,4.5,3.12,1.52,4.5,8.13,1.49,8.1
3/24/2021 0:08,3.0688242337867817,4.5,3.07,1.47,4.5,8.15,1.52,8.13
3/24/2021 4:21,2.878353231686782,4.5,2.86,1.28,4.5,7.97,1.47,8.15
3/24/2021 8:42,3.0954307702867823,4.5,3.1,1.23,4.5,8.05,1.28,7.91
3/24/2021 12:38,3.031426198286782,4.5,3.03,1.66,4.5,7.74,1.23,8.05
3/24/2021 22:45,2.8153158980867823,4.5,2.79,1.64,4.5,7.7,1.66,7.74
3/24/2021 22:46,3.105676993686782,4.5,3.11,1.35,4.5,7.9,1.64,7.7
3/25/2021 0:31,3.240171175986782,5,3.28,1.5,4.5,7.56,1.35,7.9
3/25/2021 0:31,3.258707300986782,4.5,3.28,1.5,4.5,7.56,1.35,7.9
3/25/2021 7:05,3.150187925686782,4.5,3.16,1.84,4.5,7.77,1.5,7.56
3/25/2021 8:46,3.278511487386782,5,3.3,1.54,5,7.88,1.84,7.77
3/25/2021 12:41,3.331440492386782,5.5,3.38,1.59,5,7.92,1.54,7.88
3/26/2021 1:26,2.951056635686782,5.5,2.94,1.67,5.5,7.53,1.59,7.92
3/26/2021 1:28,2.951699098086782,5.5,2.94,1.27,5.5,8.01,1.67,7.53
3/26/2021 1:28,2.915423924886782,5.5,2.9,1.27,5.5,8.01,1.67,7.53
3/26/2021 1:29,2.805064267886782,5.5,2.78,1.38,5.5,7.91,1.27,8.01
3/26/2021 4:58,2.832569440586782,5.5,2.81,1.5,5.5,8.13,1.38,7.91
3/26/2021 13:04,2.9417785761867825,5.5,2.93,1.49,5.5,8.01,1.5,8.13
3/26/2021 13:08,2.823785990586782,5.5,2.8,1.6,5.5,7.92,1.49,8.01
3/26/2021 21:17,2.854850374086782,5.5,2.83,2.1,5.5,7.82,2.7,7.43
3/27/2021 0:21,2.798611584986782,5,2.75,2.24,5.5,7.41,2.1,7.82
3/27/2021 12:25,2.9351695251867818,5.5,2.92,1.74,5.5,8.28,2.24,7.41
3/27/2021 12:28,2.880643559086782,5.5,2.86,1.7,5.5,8.25,2.24,8.28
3/27/2021 12:29,2.8243930696867823,5.5,2.8,1.69,5.5,8.25,1.7,8.25
3/27/2021 17:21,2.923863479786782,5,2.91,2.02,5,8.01,1.69,8.25
3/27/2021 20:41,2.9704084197867817,5,2.96,1.98,5,8.06,2.02,8.01
3/28/2021 1:03,2.780089177186782,5,2.75,1.63,5,7.97,1.98,8.06
3/28/2021 12:28,2.815169920486782,5,2.79,1.64,5,8.2,1.63,7.97
3/28/2021 12:30,2.860532924186782,5,2.84,1.61,5,8.22,1.64,8.2
3/28/2021 12:34,2.860532924186782,5,2.84,1.61,5,8.22,1.64,8.2
3/28/2021 12:35,2.9239162692867824,5,2.91,1.6,5,8.2,1.61,8.22
3/28/2021 20:44,3.089722028886782,5.5,3.09,2.61,5.5,8.12,2.58,8.09
3/29/2021 0:41,2.935950886786782,5.5,2.92,2.22,5.5,8.14,2.61,8.12
3/29/2021 11:07,2.916342284586782,5.5,2.9,2.39,5.5,8.16,2.22,8.14
3/29/2021 11:08,2.871808361186782,5.5,2.85,2.09,5.5,8.21,2.39,8.16
3/29/2021 12:53,3.015704213686782,5.5,3.01,2.31,5.5,8.1,2.09,8.21
3/29/2021 23:22,2.889311849186782,5.5,2.87,2.57,5.5,8.19,2.31,8.1
3/29/2021 23:28,2.9716759144867817,5.5,2.96,2.74,5.5,8.19,2.57,8.19
3/30/2021 2:17,2.9274706675867823,5.5,2.91,2.02,5.5,8.09,2.74,8.19
3/30/2021 11:44,3.014960121286782,5.5,3.01,2.99,5.5,8.08,2.02,8.09
3/30/2021 11:45,2.909869133186782,5.5,2.89,2.46,5.5,8.05,2.99,8.08
3/30/2021 11:48,2.969616154786782,5.5,2.96,2.99,5.5,8.08,2.02,8.09
3/30/2021 11:50,2.973350686286782,5.5,2.96,2.46,5.5,8.05,2.99,8.08
3/30/2021 11:51,3.018694652786782,5.5,3.01,2.46,5.5,8.05,2.99,8.08
3/30/2021 11:51,2.969616154786782,5.5,2.96,2.99,5.5,8.08,2.02,8.09
3/30/2021 11:52,2.973350686286782,5.5,2.96,2.46,5.5,8.05,2.99,8.08
3/30/2021 11:53,3.018694652786782,5.5,3.01,2.46,5.5,8.05,2.99,8.08
3/30/2021 12:08,2.908327235986782,5.5,2.89,2.11,5.5,8.11,2.46,8.05
3/30/2021 20:41,2.9521602783867817,5.5,2.94,2.5,5.5,8.2,2.11,8.11
3/31/2021 1:11,2.844447746486782,5.5,2.82,2.77,5.5,8.23,2.5,8.2
